date,inflow,outflow,local
1938-07-01,652424.0,77585.0,334114.255279541
1938-08-01,592404.0,100006.0,412249.48330688477
1938-09-01,761617.9999999999,60000.0,491829.9295043944
1938-10-01,371401.0,77500.0,271104.48472595215
1938-11-01,223817.0,75000.0,154729.2320098877
1938-12-01,224302.0,62000.0,130051.93692779541
1939-01-01,197951.00000000003,60000.0,118383.76576232913
1939-02-01,307055.0,56000.0,207582.7219467163
1939-03-01,1447289.0,177947.0,842335.6694793701
1939-04-01,1668183.9999999998,593255.0,793054.0288085935
1939-05-01,1443562.0,814282.0,629594.7705078125
1939-06-01,1531049.0,954694.0,1021976.2643127441
1939-07-01,2367377.0000000005,1029637.9999999999,1201050.7090759282
1939-08-01,3644074.0,1343098.0,2121446.143936157
1939-09-01,2975410.9999999995,1620546.0,1605222.1335449214
1939-10-01,2306830.9999999995,1838081.0,1541337.671264648
1939-11-01,1744264.9999999998,1335248.0,1266085.1650390623
1939-12-01,807614.0,810791.0,597692.4019470215
1940-01-01,375852.00000000006,62000.0,255491.14401245123
1940-02-01,270011.0,58000.0,175616.4861087799
1940-03-01,282858.0,62000.0,192067.37224578857
1940-04-01,437920.0,78385.0,212208.68911743164
1940-05-01,526012.0,140930.0,280092.77140808105
1940-06-01,402062.00000000006,78881.0,269591.9307708741
1940-07-01,358374.0,84983.0,278075.3571624756
1940-08-01,395340.0000000001,97684.0,269745.08726501476
1940-09-01,473159.99999999994,88114.0,328578.38263702387
1940-10-01,383890.00000000006,119145.0,254627.7759094239
1940-11-01,281920.0,75000.0,212485.73077392578
1940-12-01,280441.00000000006,49528.0,197948.67453002936
1941-01-01,684622.9999999999,60000.0,438842.39376831043
1941-02-01,849800.9999999999,130282.99999999999,215759.61541748035
1941-03-01,1183389.0000000005,180468.0,333202.02416992234
1941-04-01,687203.0,193545.0,241406.349319458
1941-05-01,522845.0,73458.0,219525.77227783203
1941-06-01,383891.0,152363.0,239192.20100402832
1941-07-01,766651.0,143089.0,551719.1367797852
1941-08-01,591417.0,137093.0,417399.04566955566
1941-09-01,601246.0,150456.0,447105.6454772949
1941-10-01,877043.0000000001,144061.0,702271.3928222657
1941-11-01,462247.0,75000.0,342822.48610687256
1941-12-01,289657.00000000006,62000.0,214292.1344223023
1942-01-01,235918.0,62000.0,161909.54873657227
1942-02-01,222891.00000000003,56000.0,145531.92421722415
1942-03-01,266753.0,62000.0,166366.21090698242
1942-04-01,377356.0,60000.0,145346.60595703125
1942-05-01,1245624.0,170982.0,691075.0949859619
1942-06-01,1599709.9999999998,853819.0,985498.5603485105
1942-07-01,2900882.0000000005,937866.0,1867252.4608764653
1942-08-01,2551074.0,1326316.0,1176073.450805664
1942-09-01,2940689.0,1689876.0,1435533.0986328125
1942-10-01,1440799.0,1293687.0,951090.8960571289
1942-11-01,1093488.0,912598.0,818983.6061401367
1942-12-01,581290.0000000001,198525.0,322688.9739532472
1943-01-01,414877.0,62000.0,214563.71925354004
1943-02-01,557487.0000000001,56000.0,168015.99258422863
1943-03-01,280098.0,44882.0,176701.0368118286
1943-04-01,375906.00000000006,60000.0,302749.01701354986
1943-05-01,390086.99999999994,73394.0,280567.21834564203
1943-06-01,425137.0,119959.0,322778.51902770996
1943-07-01,762623.0,147184.0,542286.9251708984
1943-08-01,1043799.0,550723.0,692373.744430542
1943-09-01,1327326.9999999998,489349.0,877950.332885742
1943-10-01,1272216.9999999998,282389.0,944916.578399658
1943-11-01,735458.9999999999,155823.0,603492.4350738524
1943-12-01,439152.00000000006,68702.0,242848.4466552735
1944-01-01,281945.0,62000.0,148832.42554473877
1944-02-01,221803.0,57687.0,128271.60955810547
1944-03-01,222184.99999999997,22110.0,154862.4973182678
1944-04-01,223370.0,47801.0,139788.85302734375
1944-05-01,484595.00000000006,62000.0,384289.6202087403
1944-06-01,439953.00000000006,60000.0,312147.95524978644
1944-07-01,655603.0,81652.0,376745.59299468994
1944-08-01,324058.99999999994,161833.0,192409.2661209106
1944-09-01,312957.0,60000.0,132710.40949249268
1944-10-01,466896.00000000006,94602.0,291007.685913086
1944-11-01,304749.0,75000.0,228563.12283325195
1944-12-01,253176.00000000003,62000.0,180056.95338439944
1945-01-01,243347.0,18000.0,170051.37260437012
1945-02-01,251553.0,44000.0,177807.86930084229
1945-03-01,322519.0,62000.0,271952.1897125244
1945-04-01,404888.0,59439.0,151337.52877807617
1945-05-01,256999.00000000003,62000.0,154045.69867706302
1945-06-01,393890.99999999994,34221.0,273309.61315917963
1945-07-01,776932.0,62000.0,348430.63552856445
1945-08-01,1548235.9999999998,460790.0,986197.6025085447
1945-09-01,1160095.0,455322.0,819950.6658325195
1945-10-01,716170.9999999999,278590.0,572726.8013610839
1945-11-01,804513.0,90542.0,700719.0222473145
1945-12-01,353980.99999999994,62000.0,264010.98994445795
1946-01-01,301818.0,62000.0,200789.81634140015
1946-02-01,514970.0000000001,56000.0,282430.77703094494
1946-03-01,1220963.9999999998,148429.0,481426.6373901365
1946-04-01,464421.99999999994,88954.0,325843.0011596679
1946-05-01,392142.00000000006,62000.0,277029.25012207037
1946-06-01,571808.0,143828.0,414174.7908782959
1946-07-01,2190396.9999999995,540745.0,1846220.7417602534
1946-08-01,2200599.0,795114.0,1656850.8787765503
1946-09-01,996290.0000000001,1109948.0,705741.131427765
1946-10-01,962878.9999999999,602900.0,790926.7797126769
1946-11-01,697294.0,237181.0,594941.3570404053
1946-12-01,377037.0000000001,138577.0,299256.267478943
1947-01-01,257209.0,62000.0,186180.71690368652
1947-02-01,218815.00000000003,56000.0,146052.11495208743
1947-03-01,475668.0,62000.0,226123.00550842285
1947-04-01,583750.9999999999,60000.0,187473.52362060535
1947-05-01,431609.00000000006,62000.0,238262.3840179444
1947-06-01,515233.00000000006,60000.0,402583.0842285157
1947-07-01,1749905.0,379196.0,1337820.4049072266
1947-08-01,1788638.0000000002,827896.0,1267209.5671081545
1947-09-01,1843807.0,1041929.0000000001,1296606.0024414062
1947-10-01,2033648.0,849115.0,1340433.0884399414
1947-11-01,1303947.9999999998,710893.0,1024943.2821807859
1947-12-01,876056.0,447105.0,654456.9185180664
1948-01-01,840082.0000000002,62000.0,306681.6381378176
1948-02-01,500007.0,58000.0,215212.22740745544
1948-03-01,267803.0,71750.0,159135.5969696045
1948-04-01,319781.0,267469.0,165674.31783294678
1948-05-01,612382.9999999999,162545.0,404690.72532653797
1948-06-01,740646.0,142331.0,443865.75326538086
1948-07-01,1074006.0,247039.0,506771.2102661133
1948-08-01,1204401.0,422514.0,493119.37937927246
1948-09-01,816229.0,352347.0,542415.4528656006
1948-10-01,984365.0000000001,341740.0,752264.5578308107
1948-11-01,1363171.9999999998,446794.0,1196654.131057739
1948-12-01,601714.9999999999,483840.0,519086.8038406371
1949-01-01,354929.00000000006,62000.0,271606.9685821534
1949-02-01,279028.0,56000.0,187493.22817993164
1949-03-01,405452.00000000006,62000.0,283792.4098320008
1949-04-01,614883.0,60000.0,434201.9359893799
1949-05-01,475119.0,146886.0,276375.0229797363
1949-06-01,404966.0,111098.0,287595.50970458984
1949-07-01,665582.0,117469.0,486326.07080078125
1949-08-01,818794.0,126088.0,491609.4473876953
1949-09-01,1167935.0,260187.0,678627.7162475586
1949-10-01,2068224.0000000002,668155.0,1349675.4583740237
1949-11-01,2330870.9999999995,835394.0,1266390.2972412105
1949-12-01,929114.9999999999,990724.0,454713.3370208739
1950-01-01,550339.0,377076.0,260042.21502685547
1950-02-01,474763.0,295757.0,289711.4144439697
1950-03-01,896166.0000000001,364370.0,385405.54586029064
1950-04-01,1586760.0,766578.0,531636.8725585938
1950-05-01,2384326.0000000005,1146227.0,283212.21667480515
1950-06-01,2105241.9999999995,1460250.0,342557.58270263625
1950-07-01,1900962.0,1324642.0,581963.7986450195
1950-08-01,2377054.0,1370187.0,677085.3041381836
1950-09-01,3135762.0,1508963.0,774761.7232666016
1950-10-01,4014402.0000000005,1694684.0,1032418.9287719731
1950-11-01,2686027.0,1698703.0,811922.9562988281
1950-12-01,2449191.0,1607783.0,451618.1883544922
1951-01-01,2904059.999999999,1553608.0,262374.8279800406
1951-02-01,2537456.0,1505577.0,158694.95796585083
1951-03-01,1264614.0000000002,1017353.0,165375.8924713137
1951-04-01,917995.9999999999,1365168.0,233155.973335266
1951-05-01,1340520.0000000002,922010.0,642108.9705657961
1951-06-01,2062199.0,1233833.0,1033116.5761108398
1951-07-01,2955118.9999999995,1480943.0,1748414.1195068355
1951-08-01,3160075.000000001,1766547.0,1903967.8034667978
1951-09-01,1914672.0,1850405.0,948533.0225830078
1951-10-01,1764477.9999999998,1843624.0,1025321.6296386716
1951-11-01,964411.0,944170.0,542241.0662231445
1951-12-01,535567.0,250036.0,368112.8967437744
1952-01-01,305119.00000000006,62000.0,209122.51912689215
1952-02-01,271235.99999999994,58000.0,159521.43301391596
1952-03-01,254995.00000000003,62000.0,159141.87527465823
1952-04-01,442480.99999999994,60000.0,261381.28540039057
1952-05-01,1388359.0,630899.0,786373.929473877
1952-06-01,4097947.9999999995,884841.0,2738628.406860351
1952-07-01,4486129.0,1867951.0,1828940.8220214844
1952-08-01,3660889.0000000005,2887134.0,1391691.647827149
1952-09-01,4324283.0,3215980.0,1901620.421875
1952-10-01,3421946.0000000005,3036388.0,1478514.6772460942
1952-11-01,3259448.0,2463321.0,1559645.4171142578
1952-12-01,2147234.9999999995,2165096.0,958975.3720092769
1953-01-01,748625.0,1437517.0,393181.4624328613
1953-02-01,347394.0,370919.0,229816.81107735634
1953-03-01,394081.0,75962.0,204984.4609527588
1953-04-01,1004367.0000000001,379222.0,167989.6623992921
1953-05-01,1146329.0000000002,617249.0,451661.8746032717
1953-06-01,1432399.0,867083.0,592003.1655273438
1953-07-01,2223279.0,1053368.0,1219167.9952087402
1953-08-01,3130132.0,1304217.0,1801947.8121032715
1953-09-01,2621161.0,1609372.0,1458708.0089111328
1953-10-01,3174455.9999999995,1832600.0,1795723.7550048823
1953-11-01,1753812.9999999998,1699844.0,1111088.2630920408
1953-12-01,698118.0,1374267.0,464818.05752563477
1954-01-01,389115.00000000006,217951.0,296621.6919956208
1954-02-01,444986.0,78307.0,308814.12268066406
1954-03-01,604126.0,71751.0,214386.61589479446
1954-04-01,928643.0000000001,321236.0,203030.35596466076
1954-05-01,701277.9999999999,203471.0,405878.7524566649
1954-06-01,737010.0,358073.0,449048.0354614258
1954-07-01,791805.0,432667.0,453131.7380218506
1954-08-01,1282030.0000000002,493447.0,733660.6903915408
1954-09-01,1248127.0,434586.0,611267.731262207
1954-10-01,769992.0,459126.0,435454.8515777588
1954-11-01,1637608.0000000002,489176.0,1049986.4238281252
1954-12-01,2188809.0,816027.0,854932.197341919
1955-01-01,999469.9999999999,547537.0,392082.60202789295
1955-02-01,544930.0000000001,402543.0,383512.92588806164
1955-03-01,828419.0000000001,225588.0,483004.17626953137
1955-04-01,1211013.0000000002,536088.0,250973.84332275414
1955-05-01,2138801.0,947783.0,340660.28231811523
1955-06-01,1830120.0000000002,1316242.0,726916.9670715334
1955-07-01,2855341.9999999995,1397624.0,1320185.204895019
1955-08-01,5551326.0,1859492.0,3269482.3353271484
1955-09-01,3745678.0,2660491.0,2003196.5611572266
1955-10-01,3846536.0,3794506.0,2356412.483154297
1955-11-01,2085745.9999999995,3270623.0,1257743.6743164058
1955-12-01,1618768.0,2313016.0,556174.819152832
1956-01-01,1088197.0,782474.0,616629.915687561
1956-02-01,653972.0000000001,322215.0,314781.30701446545
1956-03-01,1821725.0000000002,942786.0,550593.2015447619
1956-04-01,4643696.999999999,1595407.0,2021981.0041503897
1956-05-01,7912757.000000002,2441242.0,2367152.5659179706
1956-06-01,8625729.000000002,4557028.0,2665693.3374023456
1956-07-01,10056927.0,6676219.0,3217174.48828125
1956-08-01,9423394.0,8428361.0,2366368.3442382812
1956-09-01,8243937.0,8577178.0,2015232.4079589844
1956-10-01,6331795.999999999,7854449.0,2173402.246826171
1956-11-01,3693380.0,6300681.0,1178952.9294433594
1956-12-01,2164692.0,3745620.0,595253.8586425781
1957-01-01,631674.0,1420327.0,315254.0653991699
1957-02-01,533439.0,387100.0,245920.66875457764
1957-03-01,631751.0000000001,355105.0,294970.17727661144
1957-04-01,494939.99999999994,344684.0,242531.1780700683
1957-05-01,750312.0,215181.0,469200.36193847656
1957-06-01,793209.0,445433.0,519172.6242675781
1957-07-01,1321843.0,793234.0,828571.0961914062
1957-08-01,1096582.0,831962.0,611319.2484741211
1957-09-01,1060104.0,484172.0,628655.9909057617
1957-10-01,916730.0,269952.0,649028.3674926758
1957-11-01,538393.9999999999,75000.0,402629.2229309081
1957-12-01,375227.99999999994,62000.0,272664.99061203
1958-01-01,350530.00000000006,62000.0,258173.53546524054
1958-02-01,334457.0,56000.0,222085.83631896973
1958-03-01,407081.9999999999,62000.0,217453.540863037
1958-04-01,396931.99999999994,85216.0,192362.81805419916
1958-05-01,679366.0,126799.0,479807.97692871094
1958-06-01,913670.0000000002,123952.0,577976.1992492678
1958-07-01,1647845.0,458552.0,1048605.5652770996
1958-08-01,4220472.999999999,1114672.0,2780967.722595214
1958-09-01,1603140.9999999998,1633321.0,1115582.828765869
1958-10-01,3475545.0,2399226.0,2374972.067504883
1958-11-01,1555394.0000000002,1791927.0,954787.9438476565
1958-12-01,593464.0,1272318.0,436252.3826904297
1959-01-01,338392.0,83301.0,260657.9878540039
1959-02-01,359155.00000000006,61209.0,246009.81179165846
1959-03-01,708752.9999999999,131523.0,370055.2989501952
1959-04-01,1186258.9999999998,156697.0,363706.14932250953
1959-05-01,1134200.0,165471.0,317749.3229370117
1959-06-01,516472.99999999994,238613.0,347176.9943237304
1959-07-01,649635.0,350063.0,377567.9543457031
1959-08-01,939302.0000000001,271859.0,571526.3442993165
1959-09-01,1127656.0,151031.0,728961.6350402832
1959-10-01,1017246.0000000001,493547.0,808101.3649139405
1959-11-01,714108.9999999999,358981.0,387399.45092773426
1959-12-01,528970.0,326474.0,301960.89810180664
1960-01-01,403893.0,62000.0,294807.49633026123
1960-02-01,376298.0,67453.0,154636.75814819336
1960-03-01,276933.00000000006,119944.0,195801.62831497198
1960-04-01,293006.99999999994,209036.0,182189.46244049066
1960-05-01,1546745.0,606439.0,988040.8822479248
1960-06-01,1467270.0000000002,763751.0,783006.6316299441
1960-07-01,2123687.0000000005,1156606.0,1256407.9548034673
1960-08-01,3034435.0,1360576.0,1844014.797668457
1960-09-01,3503457.9999999995,1671858.0,1761708.2059326167
1960-10-01,2134282.9999999995,1912673.0,1174054.5618438716
1960-11-01,1409096.9999999998,1557687.0,649728.5595550535
1960-12-01,761184.0,835307.0,459315.6231994629
1961-01-01,413027.0,62000.0,265665.4415054321
1961-02-01,270622.0,56000.0,165235.57395744324
1961-03-01,358982.0,62000.0,233533.11991882324
1961-04-01,510515.0,253719.0,279058.2131347656
1961-05-01,713664.0000000001,220691.0,367390.4743652345
1961-06-01,718775.0,124635.0,419994.5152282715
1961-07-01,1058018.0,551471.0,518711.2355957031
1961-08-01,1425186.0,743163.0,759356.7249298096
1961-09-01,1116408.0000000002,736196.0,643622.907348633
1961-10-01,749772.0,395242.0,484204.19633483887
1961-11-01,518261.00000000006,208055.0,423233.3330993653
1961-12-01,690364.9999999999,137504.0,378682.47143554676
1962-01-01,640925.9999999999,120013.0,201503.44042968738
1962-02-01,640099.9999999999,124935.0,178495.5591125487
1962-03-01,617489.9999999999,117076.0,151219.81900024402
1962-04-01,499785.00000000006,133492.0,168367.53407287603
1962-05-01,909365.0,226605.0,336990.1789855957
1962-06-01,1132396.0000000002,197017.0,817788.1351928713
1962-07-01,930468.0000000001,814762.0,645223.3094940187
1962-08-01,1419534.0,702809.0,952763.6836395264
1962-09-01,1016785.0,549500.0,598169.0916137695
1962-10-01,1264110.9999999998,368296.0,836325.494918823
1962-11-01,661898.0,106369.0,519159.80337524414
1962-12-01,474319.99999999994,117062.0,315399.79446411127
1963-01-01,419776.0,62000.0,332620.72355651855
1963-02-01,462591.0,56000.0,243759.91548156738
1963-03-01,272505.00000000006,62000.0,155268.5586352349
1963-04-01,243420.99999999997,109779.0,148398.37530517575
1963-05-01,898738.0,218644.0,336486.4225463867
1963-06-01,988585.9999999999,358007.0,386648.8601684569
1963-07-01,1435936.0000000002,839813.0,569504.255371094
1963-08-01,1681768.0,664555.0,918271.2612304688
1963-09-01,1396933.0,700260.0,827319.8304443359
1963-10-01,1351996.9999999998,730298.0,836957.5458679197
1963-11-01,793826.0,641216.0,605985.9515075684
1963-12-01,565069.9999999999,218350.0,394347.8985290526
1964-01-01,297003.00000000006,62000.0,168336.42591094977
1964-02-01,388366.00000000006,58000.0,156095.61624908453
1964-03-01,330538.0,45092.0,159647.93896102905
1964-04-01,286424.0,84174.0,186385.6859741211
1964-05-01,446225.0,107785.0,221122.47401428223
1964-06-01,840333.0000000001,184080.0,473105.5751190187
1964-07-01,3542659.0,613009.0,2537303.431915283
1964-08-01,2526909.0000000005,1268968.0,1317667.587341309
1964-09-01,2514854.0000000005,1996589.0,1357297.0051879887
1964-10-01,3946216.0,1863774.0,2478908.5498046875
1964-11-01,1846357.9999999998,1828071.0,802480.8603515623
1964-12-01,888017.9999999999,1443691.0,490389.44645690906
1965-01-01,373897.0,104168.0,241490.94346618652
1965-02-01,250043.0,56000.0,163227.47723007202
1965-03-01,206724.00000000003,62000.0,152054.0000534058
1965-04-01,349294.99999999994,60000.0,288034.33497619623
1965-05-01,415743.00000000006,62000.0,295894.5439071656
1965-06-01,417340.0,61324.0,303594.4825820923
1965-07-01,606286.0,150404.0,359983.3319320679
1965-08-01,1248176.0,280035.0,725378.6642336845
1965-09-01,1356536.0000000002,617600.0,854300.8534469607
1965-10-01,619007.0000000001,462497.0,501947.21955871594
1965-11-01,466204.0,154590.0,358599.34826660156
1965-12-01,533347.0000000001,62000.0,418775.66878891
1966-01-01,323635.9999999999,62000.0,164323.11122894275
1966-02-01,257559.00000000003,56000.0,144812.69720458987
1966-03-01,241436.00000000003,62000.0,165854.65863037112
1966-04-01,249728.99999999997,60000.0,144733.07008361813
1966-05-01,317296.99999999994,62000.0,238936.24118041986
1966-06-01,408861.00000000006,109733.0,319540.92776489264
1966-07-01,638554.0,140496.0,490438.1647796631
1966-08-01,1508642.9999999998,212220.0,1006080.4331207273
1966-09-01,1776817.9999999998,594477.0,1235989.692108154
1966-10-01,1853727.0,886003.0,1306667.8880004883
1966-11-01,1099760.0,959212.0,818238.9535522461
1966-12-01,1843133.0000000002,632338.0,1058994.9818725588
1967-01-01,633673.0,374864.0,389674.69061279297
1967-02-01,269259.0,105659.0,184241.83412885666
1967-03-01,235242.00000000006,64360.0,176039.5540657044
1967-04-01,260767.0,61807.0,151331.72774505615
1967-05-01,250105.00000000006,62000.0,152443.8623809815
1967-06-01,212035.00000000003,60000.0,157513.6416320801
1967-07-01,249581.0,62000.0,191882.29483032227
1967-08-01,434844.0,62000.0,217430.1348876953
1967-09-01,513223.00000000006,60000.0,360170.85601806646
1967-10-01,556701.0,77500.0,462858.54975891113
1967-11-01,191947.99999999997,75000.0,131771.49683380124
1967-12-01,176520.00000000003,62000.0,109070.05806159976
1968-01-01,176134.0,62000.0,97037.61646270752
1968-02-01,522024.0,58000.0,121830.90693664551
1968-03-01,304479.99999999994,51097.0,154037.189666748
1968-04-01,229553.0,60000.0,144364.69682312012
1968-05-01,1170031.0,136518.0,715151.8542785645
1968-06-01,2328542.0,888138.0,1168784.7409210205
1968-07-01,1261724.0,1172052.0,573365.1065673828
1968-08-01,2437190.0000000005,1053399.0,1414207.1149902348
1968-09-01,1426627.0,1017424.0,821203.0301513672
1968-10-01,2117531.9999999995,1112606.0,1572615.6495361323
1968-11-01,1139288.0,582860.0,959355.6732788086
1968-12-01,567146.0,224521.0,428137.4027862549
1969-01-01,394105.0,62000.0,270971.4969921112
1969-02-01,314183.0,60039.0,188616.78945922852
1969-03-01,433116.99999999994,116804.0,301263.62097167963
1969-04-01,530788.9999999999,60000.0,337258.720840454
1969-05-01,603921.9999999999,206335.0,319684.9960937499
1969-06-01,796096.0,316459.0,470638.26861572266
1969-07-01,1890777.0000000002,645331.0,1200505.8789062502
1969-08-01,1398232.0000000002,718157.0,791046.5510559084
1969-09-01,1926389.9999999998,1047153.0,1151705.5556640623
1969-10-01,1247044.0,953928.0,753288.5928955078
1969-11-01,894624.0000000001,815180.0,579029.9359436036
1969-12-01,1129322.9999999998,250779.0,429281.8497161863
1970-01-01,888891.0,62000.0,461227.4305343628
1970-02-01,480086.00000000006,56000.0,353145.1868858338
1970-03-01,527628.9999999999,62000.0,414562.48414611805
1970-04-01,783608.9999999999,280503.0,569950.212158203
1970-05-01,972484.9999999999,349761.0,641774.5613098143
1970-06-01,798527.0,243825.0,645523.2880096436
1970-07-01,1617253.0,496957.0,964517.5971679688
1970-08-01,2816152.0,803451.0,2088610.2278060913
1970-09-01,3109690.0,1246964.0,2152282.6511383057
1970-10-01,1882918.9999999998,1595694.0,1086946.5962524412
1970-11-01,1629996.9999999998,1747042.0,904239.3306274412
1970-12-01,877744.0,1122394.0,528258.6334533691
1971-01-01,811961.0,201135.0,339803.4779205322
1971-02-01,1308276.0,173461.0,403160.05783843994
1971-03-01,1653405.0,657486.0,356971.14025878906
1971-04-01,2868562.0000000005,948784.0,324687.1062927251
1971-05-01,2583773.0,1094912.0,631757.4130249023
1971-06-01,1433000.9999999998,1358921.0,560092.7078552244
1971-07-01,1057973.0,1151625.0,517921.15447998047
1971-08-01,1360844.0,865374.0,784560.103302002
1971-09-01,1936401.0000000002,1028925.0,1095297.7940979006
1971-10-01,2716360.0,955478.0,1430744.697052002
1971-11-01,2511022.0,1073033.0,1506668.7267456055
1971-12-01,787681.0,1029688.0000000001,594060.4904785156
1972-01-01,702860.0,798437.0,582077.6287536621
1972-02-01,760450.9999999999,406925.0,326745.05012130726
1972-03-01,486060.0,218256.0,264641.3006439209
1972-04-01,327235.0,192920.0,222813.22436523438
1972-05-01,374146.0,62000.0,284619.6237335205
1972-06-01,286715.0,79220.0,217348.4294128418
1972-07-01,592632.0000000001,118741.0,408510.8482093812
1972-08-01,798700.0,172060.0,596063.5425415039
1972-09-01,820177.9999999999,509572.0,585506.0376586913
1972-10-01,501808.99999999994,495303.0,387581.59901428217
1972-11-01,388080.0,155489.0,294408.1950531006
1972-12-01,502686.0000000001,62000.0,213343.03785896313
1973-01-01,345616.0,50000.0,159340.0230255127
1973-02-01,788446.9999999999,52000.0,386058.84182739246
1973-03-01,880606.0,242515.0,307204.5367126465
1973-04-01,1172998.0,359662.0,625873.9174194336
1973-05-01,1289700.0,588435.0,931634.0476837158
1973-06-01,1652966.9999999998,707337.0,1096169.297363281
1973-07-01,2397631.0,1205826.0,1482840.1299438477
1973-08-01,3578081.0,1553705.0,2083002.1365966797
1973-09-01,4171683.0,1678688.0,2643363.0157470703
1973-10-01,3175481.0,2212401.0,1716719.0639648438
1973-11-01,1912875.9999999995,2715751.0,964011.8972167964
1973-12-01,1400466.9999999998,1747573.0,453096.94335937477
1974-01-01,1750942.9999999998,1234710.0,960770.6251373289
1974-02-01,1157716.9999999998,1020681.0,307387.53105974174
1974-03-01,2284888.9999999995,703105.0,279143.90150451614
1974-04-01,2005984.0000000002,1377409.0,580870.8883056643
1974-05-01,4324404.0,1689966.0,1974713.9735717773
1974-06-01,2126241.0,2067349.0000000002,892880.6296386719
1974-07-01,4591584.999999999,2694443.0,2833438.312133788
1974-08-01,4548106.0,2589905.0,2618684.910522461
1974-09-01,4495120.0,3512033.0,2247652.852783203
1974-10-01,6266813.0,4180220.9999999995,3392366.205078125
1974-11-01,2714603.0,4367510.0,1263667.9047851562
1974-12-01,1118165.0,3510688.0,433828.2921447754
1975-01-01,441565.0,1085145.0,261975.4381866455
1975-02-01,360163.00000000006,120597.0,220147.14665222174
1975-03-01,439480.99999999994,207160.0,244698.4089660644
1975-04-01,669278.0,245339.0,245769.37734985352
1975-05-01,1503928.0,668236.0,714549.6033554077
1975-06-01,988478.0,923685.0,606327.0090332031
1975-07-01,1830876.0000000002,963131.0,1210012.1918945315
1975-08-01,3221289.0000000005,1144029.0,1865734.7354736333
1975-09-01,4408481.0,1639738.0,2387379.4906311035
1975-10-01,5609276.0,2564181.0,3152519.2982177734
1975-11-01,2983897.0000000005,3653105.0,1669645.208435059
1975-12-01,1605568.0,3787262.0,655451.2424316406
1976-01-01,531781.0,1834204.0,362958.40281677246
1976-02-01,766382.9999999998,475766.0,265643.25113296486
1976-03-01,1290312.0000000002,554942.0,259455.9311218264
1976-04-01,2221400.0,789406.0,188937.38088226318
1976-05-01,2493007.0,761599.0,404076.78021240234
1976-06-01,1115726.0,984750.0,414123.89657592773
1976-07-01,976876.0000000001,811642.0,499336.4273681642
1976-08-01,900271.9999999999,465756.0,499863.25173950184
1976-09-01,850101.0000000001,252965.0,424272.06619262707
1976-10-01,1487088.0000000002,713663.0,1116175.6086120608
1976-11-01,1083899.0,642710.0,409045.2438964844
1976-12-01,832659.9999999999,310968.0,306251.47116088856
1977-01-01,420427.0,62000.0,261384.65990447998
1977-02-01,312996.0,56000.0,200454.74643325806
1977-03-01,462056.00000000006,165442.0,272660.332107544
1977-04-01,1026206.0000000001,324776.0,244195.19941711437
1977-05-01,1320696.0,663503.0,291934.1170349121
1977-06-01,1320370.0000000002,870611.0,473989.42602539086
1977-07-01,2100397.0000000005,1194601.0,688533.2094116216
1977-08-01,1412404.9999999998,1009940.0,692570.7304382322
1977-09-01,864391.0,714759.0,465069.1152038574
1977-10-01,549352.0000000001,208204.0,387077.47915649426
1977-11-01,359525.00000000006,75000.0,237685.91967773443
1977-12-01,283412.00000000006,62000.0,181468.83356094366
1978-01-01,285656.0,62000.0,184079.3576812744
1978-02-01,299332.99999999994,56000.0,182110.07353210443
1978-03-01,405943.0,62000.0,235100.75862121582
1978-04-01,373833.0,173654.0,291396.31410217285
1978-05-01,422263.99999999994,89830.0,323147.3881378173
1978-06-01,1002877.0,297199.0,663686.6914672852
1978-07-01,2189017.0000000005,701766.0,1336820.4822998052
1978-08-01,2794661.9999999995,1149589.0,1272784.4025878902
1978-09-01,2320217.0,1147066.0,1280327.9464111328
1978-10-01,2228231.0,1583139.0,927612.9592285156
1978-11-01,1874241.9999999998,1360430.0,810403.6224670408
1978-12-01,1090449.9999999998,821942.0,571772.3275756834
1979-01-01,420474.00000000006,62000.0,261602.083144188
1979-02-01,262919.00000000006,56000.0,161424.02637243277
1979-03-01,222288.0,62000.0,180474.99726867676
1979-04-01,253781.00000000003,60000.0,179866.24974060062
1979-05-01,317220.99999999994,91986.0,242897.10714721674
1979-06-01,386956.00000000006,71918.0,290744.3497161866
1979-07-01,435632.99999999994,65557.0,352741.3741149902
1979-08-01,963224.9999999999,236126.0,572732.5549316405
1979-09-01,2152610.0,338836.0,1456939.5652160645
1979-10-01,2739359.9999999995,802111.0,1702532.2633666988
1979-11-01,693625.0,889916.0,484944.8115539551
1979-12-01,404352.99999999994,450211.0,296664.80506896967
1980-01-01,266267.0,62000.0,146925.82402801514
1980-02-01,232230.00000000006,58000.0,160259.37638854986
1980-03-01,220962.0,62000.0,175505.24618530273
1980-04-01,371512.0,228702.0,299793.18061828613
1980-05-01,292608.0,91559.0,214852.8822479248
1980-06-01,346756.99999999994,127427.0,248376.68148803705
1980-07-01,1109915.0,202655.0,644649.4567260742
1980-08-01,1203299.0,522316.00000000006,804831.1188049316
1980-09-01,1505842.0,434357.0,1109825.037185669
1980-10-01,899714.9999999999,575488.0,696644.7121429442
1980-11-01,657015.0000000001,352310.0,566197.2192993165
1980-12-01,505777.0,72237.0,423123.70304107666
1981-01-01,293268.00000000006,62000.0,220974.1065216065
1981-02-01,269382.0,52074.0,186185.51594543457
1981-03-01,268915.0,56341.0,177701.9105606079
